GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2006-11-18,20600138,Final,Nuggets,Raptors,2006,Nuggets,117.0,0.451,0.828,0.407,24.0,58.0,Raptors,109.0,0.462,0.7040000000000001,0.25,32.0,37.0,1
2006-11-18,20600139,Final,Jazz,Suns,2006,Jazz,120.0,0.5,0.848,0.154,24.0,45.0,Suns,117.0,0.488,0.821,0.389,20.0,36.0,1
2006-11-18,20600140,Final,Clippers,76ers,2006,Clippers,103.0,0.467,0.825,0.0,23.0,49.0,76ers,97.0,0.43,0.72,0.357,20.0,33.0,1
2006-11-18,20600141,Final,Warriors,Thunder,2006,Warriors,107.0,0.5,0.75,0.214,26.0,48.0,Thunder,95.0,0.446,0.56,0.28,17.0,42.0,1
2006-11-17,20600119,Final,Pacers,Nets,2006,Pacers,91.0,0.4370000000000001,0.6,0.286,21.0,42.0,Nets,100.0,0.4529999999999999,0.867,0.462,20.0,43.0,0
2006-11-17,20600120,Final,Celtics,Trail Blazers,2006,Celtics,118.0,0.513,0.778,0.6,23.0,38.0,Trail Blazers,90.0,0.429,0.87,0.308,20.0,38.0,1
2006-11-17,20600121,Final,Heat,Knicks,2006,Heat,76.0,0.363,0.727,0.143,13.0,40.0,Knicks,100.0,0.519,0.765,0.412,21.0,46.0,0
2006-11-17,20600122,Final,Cavaliers,Timberwolves,2006,Cavaliers,92.0,0.4379999999999999,0.767,0.357,16.0,45.0,Timberwolves,76.0,0.384,0.792,0.143,14.0,34.0,1
2006-11-17,20600123,Final,Pistons,Wizards,2006,Pistons,100.0,0.4320000000000001,0.762,0.5,22.0,40.0,Wizards,91.0,0.449,0.81,0.267,14.0,43.0,1
2006-11-17,20600124,Final,Grizzlies,Mavericks,2006,Grizzlies,103.0,0.507,0.765,0.2,18.0,38.0,Mavericks,115.0,0.47,0.838,0.3,22.0,40.0,0
2006-11-17,20600125,Final,Spurs,Bulls,2006,Spurs,100.0,0.514,0.789,0.44,30.0,40.0,Bulls,83.0,0.4579999999999999,0.5710000000000001,0.556,18.0,39.0,1
2006-11-17,20600126,Final,Suns,76ers,2006,Suns,106.0,0.466,0.7390000000000001,0.35,21.0,46.0,76ers,94.0,0.446,0.667,0.143,16.0,41.0,1
2006-11-17,20600127,Final,Lakers,Raptors,2006,Lakers,107.0,0.5479999999999999,0.706,0.273,24.0,43.0,Raptors,100.0,0.4579999999999999,0.75,0.158,26.0,36.0,1
2006-11-17,20600128,Final,Thunder,Jazz,2006,Thunder,109.0,0.536,0.8059999999999999,0.353,22.0,27.0,Jazz,118.0,0.506,0.71,0.462,27.0,47.0,0
2006-11-16,20600118,Final,Warriors,Kings,2006,Warriors,117.0,0.5770000000000001,0.679,0.4,29.0,39.0,Kings,105.0,0.4320000000000001,0.895,0.059,20.0,41.0,1
2006-11-16,20600117,Final,Rockets,Bulls,2006,Rockets,101.0,0.436,0.821,0.3329999999999999,21.0,48.0,Bulls,100.0,0.4429999999999999,0.7929999999999999,0.35,15.0,35.0,1
2006-11-15,20600108,Final,Magic,Nuggets,2006,Magic,108.0,0.5,0.75,0.625,16.0,43.0,Nuggets,99.0,0.4270000000000001,0.721,0.25,17.0,36.0,1
2006-11-15,20600109,Final,Cavaliers,Trail Blazers,2006,Cavaliers,100.0,0.486,0.778,0.211,16.0,38.0,Trail Blazers,87.0,0.405,0.657,0.235,15.0,36.0,1
2006-11-15,20600110,Final,Celtics,Pacers,2006,Celtics,114.0,0.5,0.696,0.615,24.0,53.0,Pacers,88.0,0.3829999999999999,0.833,0.429,20.0,33.0,1
2006-11-15,20600111,Final,Nets,Bucks,2006,Nets,100.0,0.552,0.769,0.4,28.0,45.0,Bucks,87.0,0.408,0.818,0.28,17.0,30.0,1
2006-11-15,20600112,Final,Knicks,Wizards,2006,Knicks,102.0,0.446,0.679,0.36,23.0,52.0,Wizards,82.0,0.315,0.9,0.0,10.0,39.0,1
2006-11-15,20600113,Final,Pistons,Pelicans,2006,Pistons,99.0,0.521,0.654,0.3329999999999999,20.0,35.0,Pelicans,100.0,0.442,0.87,0.3329999999999999,18.0,44.0,0
2006-11-15,20600114,Final,Spurs,Hornets,2006,Spurs,92.0,0.375,0.818,0.118,21.0,63.0,Hornets,95.0,0.435,0.579,0.444,17.0,41.0,0
2006-11-15,20600115,Final,Kings,Grizzlies,2006,Kings,115.0,0.5,0.696,0.55,25.0,37.0,Grizzlies,111.0,0.527,0.774,0.45,20.0,39.0,1
2006-11-15,20600116,Final,Thunder,76ers,2006,Thunder,90.0,0.417,0.652,0.238,14.0,45.0,76ers,96.0,0.466,0.8059999999999999,0.6,23.0,36.0,0
2006-11-14,20600100,Final,Hawks,Bucks,2006,Hawks,101.0,0.475,0.773,0.348,15.0,45.0,Bucks,103.0,0.507,0.6759999999999999,0.364,10.0,33.0,0
2006-11-14,20600101,Final,Heat,Nuggets,2006,Heat,105.0,0.442,0.821,0.467,20.0,39.0,Nuggets,112.0,0.449,0.897,0.222,24.0,47.0,0
2006-11-14,20600102,Final,Pelicans,Hornets,2006,Pelicans,94.0,0.407,0.654,0.4379999999999999,15.0,44.0,Hornets,85.0,0.455,0.565,0.286,15.0,50.0,1
2006-11-14,20600103,Final,Timberwolves,Trail Blazers,2006,Timberwolves,101.0,0.487,0.733,0.375,27.0,50.0,Trail Blazers,89.0,0.425,0.71,0.5,20.0,31.0,1
2006-11-14,20600104,Final,Rockets,Spurs,2006,Rockets,84.0,0.381,0.556,0.435,16.0,36.0,Spurs,92.0,0.486,0.765,0.5379999999999999,17.0,51.0,0
2006-11-14,20600105,Final,Mavericks,Bulls,2006,Mavericks,111.0,0.5,1.0,0.304,20.0,46.0,Bulls,99.0,0.4529999999999999,0.6,0.3,18.0,40.0,1
2006-11-14,20600106,Final,Jazz,Clippers,2006,Jazz,112.0,0.512,0.735,0.273,25.0,40.0,Clippers,90.0,0.4629999999999999,0.684,0.286,17.0,32.0,1
2006-11-14,20600107,Final,Warriors,Raptors,2006,Warriors,110.0,0.433,0.652,0.355,27.0,42.0,Raptors,99.0,0.4,0.857,0.241,19.0,53.0,1
2006-11-13,20600097,Final,Celtics,Magic,2006,Celtics,89.0,0.3829999999999999,0.7140000000000001,0.5,22.0,34.0,Magic,92.0,0.535,0.64,0.0,17.0,43.0,0
2006-11-13,20600098,Final,Nets,Thunder,2006,Nets,113.0,0.506,0.852,0.421,27.0,34.0,Thunder,119.0,0.484,0.828,0.304,23.0,46.0,0
2006-11-13,20600099,Final,Knicks,Cavaliers,2006,Knicks,96.0,0.488,0.778,0.25,18.0,38.0,Cavaliers,102.0,0.456,0.667,0.476,16.0,40.0,0
2006-11-12,20600090,Final,Clippers,Pelicans,2006,Clippers,92.0,0.416,0.88,0.4,19.0,35.0,Pelicans,76.0,0.456,0.632,0.154,13.0,38.0,1
2006-11-12,20600091,Final,Wizards,Nets,2006,Wizards,93.0,0.351,0.741,0.259,18.0,54.0,Nets,105.0,0.488,0.762,0.45,28.0,43.0,0
2006-11-12,20600092,Final,Hornets,Nuggets,2006,Hornets,101.0,0.476,0.7,0.133,24.0,49.0,Nuggets,108.0,0.429,0.765,0.25,21.0,36.0,0
2006-11-12,20600093,Final,Heat,Rockets,2006,Heat,72.0,0.3939999999999999,0.5710000000000001,0.235,13.0,39.0,Rockets,94.0,0.461,0.773,0.304,20.0,42.0,0
2006-11-12,20600094,Final,Kings,Raptors,2006,Kings,107.0,0.487,0.871,0.273,21.0,44.0,Raptors,92.0,0.417,0.8420000000000001,0.25,20.0,35.0,1
2006-11-12,20600095,Final,Trail Blazers,Mavericks,2006,Trail Blazers,96.0,0.461,0.955,0.3329999999999999,17.0,30.0,Mavericks,103.0,0.551,0.87,0.412,21.0,32.0,0
2006-11-12,20600096,Final,Lakers,Grizzlies,2006,Lakers,91.0,0.45,0.789,0.25,26.0,42.0,Grizzlies,81.0,0.384,0.6920000000000001,0.3329999999999999,14.0,41.0,1
2006-11-11,20600082,Final,Hawks,Thunder,2006,Hawks,112.0,0.488,0.636,0.321,24.0,47.0,Thunder,113.0,0.4679999999999999,0.826,0.3329999999999999,20.0,40.0,0
2006-11-11,20600083,Final,Cavaliers,Celtics,2006,Cavaliers,94.0,0.408,0.6920000000000001,0.263,16.0,42.0,Celtics,93.0,0.41,0.76,0.316,18.0,42.0,1
2006-11-11,20600084,Final,Spurs,Knicks,2006,Spurs,100.0,0.507,0.5529999999999999,0.294,21.0,46.0,Knicks,92.0,0.456,0.75,0.2,11.0,38.0,1
2006-11-11,20600085,Final,Timberwolves,Magic,2006,Timberwolves,98.0,0.4429999999999999,0.892,0.3329999999999999,20.0,28.0,Magic,109.0,0.5,0.75,0.273,21.0,46.0,0
2006-11-11,20600086,Final,Bulls,Pacers,2006,Bulls,89.0,0.3829999999999999,0.778,0.4,20.0,51.0,Pacers,80.0,0.446,0.8240000000000001,0.444,24.0,28.0,1
2006-11-11,20600087,Final,Bucks,Jazz,2006,Bucks,111.0,0.482,0.7190000000000001,0.381,25.0,29.0,Jazz,113.0,0.5379999999999999,0.767,0.267,30.0,44.0,0
2006-11-11,20600088,Final,Suns,Grizzlies,2006,Suns,96.0,0.414,0.7140000000000001,0.231,27.0,52.0,Grizzlies,87.0,0.408,0.742,0.1669999999999999,10.0,42.0,1
2006-11-11,20600089,Final,Warriors,Pistons,2006,Warriors,111.0,0.5660000000000001,0.52,0.5710000000000001,33.0,42.0,Pistons,79.0,0.423,0.5,0.235,18.0,38.0,1
2006-11-10,20600080,Final,Trail Blazers,Pelicans,2006,Trail Blazers,92.0,0.418,0.8,0.267,11.0,36.0,Pelicans,91.0,0.434,0.875,0.278,19.0,44.0,1
2006-11-10,20600072,Final,Raptors,Hawks,2006,Raptors,102.0,0.466,0.688,0.474,27.0,40.0,Hawks,111.0,0.5,0.75,0.32,17.0,49.0,0
2006-11-10,20600073,Final,76ers,Nuggets,2006,76ers,101.0,0.476,0.8,0.231,24.0,41.0,Nuggets,108.0,0.46,0.7859999999999999,0.3329999999999999,25.0,42.0,0
2006-11-10,20600074,Final,Wizards,Bucks,2006,Wizards,116.0,0.475,0.816,0.5,24.0,42.0,Bucks,111.0,0.478,0.76,0.222,24.0,45.0,1
2006-11-10,20600075,Final,Hornets,Thunder,2006,Hornets,85.0,0.397,0.818,0.385,20.0,40.0,Thunder,99.0,0.474,0.913,0.4,20.0,45.0,0
2006-11-10,20600076,Final,Pacers,Magic,2006,Pacers,93.0,0.392,0.8440000000000001,0.308,20.0,45.0,Magic,83.0,0.4379999999999999,0.5710000000000001,0.6,15.0,34.0,1
2006-11-10,20600077,Final,Celtics,Jazz,2006,Celtics,100.0,0.5,0.56,0.4,22.0,43.0,Jazz,107.0,0.532,0.68,0.429,30.0,40.0,0
2006-11-10,20600078,Final,Nets,Heat,2006,Nets,106.0,0.48,0.7140000000000001,0.375,23.0,37.0,Heat,113.0,0.482,0.765,0.35,25.0,42.0,0
2006-11-10,20600079,Final,Rockets,Knicks,2006,Rockets,103.0,0.5479999999999999,0.706,0.423,26.0,45.0,Knicks,94.0,0.4320000000000001,0.72,0.316,15.0,33.0,1
2006-11-10,20600081,Final,Lakers,Pistons,2006,Lakers,83.0,0.423,0.611,0.286,24.0,32.0,Pistons,97.0,0.4579999999999999,0.923,0.5,22.0,49.0,0
2006-11-09,20600069,Final,Cavaliers,Bulls,2006,Cavaliers,113.0,0.57,0.833,0.5710000000000001,38.0,47.0,Bulls,94.0,0.44,0.7,0.4379999999999999,27.0,30.0,1
2006-11-09,20600070,Final,Suns,Mavericks,2006,Suns,112.0,0.547,0.8640000000000001,0.524,21.0,25.0,Mavericks,119.0,0.5479999999999999,0.892,0.462,14.0,37.0,0
2006-11-09,20600071,Final,Warriors,Pelicans,2006,Warriors,121.0,0.513,0.8109999999999999,0.382,30.0,30.0,Pelicans,116.0,0.506,0.7440000000000001,0.385,22.0,45.0,1
2006-11-08,20600058,Final,Raptors,76ers,2006,Raptors,106.0,0.409,0.7929999999999999,0.368,19.0,45.0,76ers,104.0,0.494,0.75,0.25,22.0,53.0,1
2006-11-08,20600059,Final,Wizards,Pacers,2006,Wizards,117.0,0.518,0.688,0.4379999999999999,26.0,39.0,Pacers,91.0,0.386,0.742,0.211,17.0,49.0,1
2006-11-08,20600060,Final,Magic,Thunder,2006,Magic,88.0,0.54,0.609,0.375,21.0,36.0,Thunder,87.0,0.416,0.85,0.4,14.0,36.0,1
2006-11-08,20600061,Final,Celtics,Hornets,2006,Celtics,110.0,0.4529999999999999,0.8059999999999999,0.412,26.0,43.0,Hornets,108.0,0.3929999999999999,0.7879999999999999,0.25,19.0,43.0,1
2006-11-08,20600062,Final,Nets,Jazz,2006,Nets,96.0,0.42,0.775,0.368,15.0,31.0,Jazz,89.0,0.423,0.741,0.2,22.0,48.0,1
2006-11-08,20600063,Final,Bucks,Rockets,2006,Bucks,93.0,0.466,0.733,0.3,22.0,33.0,Rockets,97.0,0.487,0.684,0.5,26.0,43.0,0
2006-11-08,20600064,Final,Spurs,Suns,2006,Spurs,111.0,0.42,0.88,0.357,26.0,51.0,Suns,106.0,0.495,0.667,0.435,27.0,49.0,1
2006-11-08,20600065,Final,Nuggets,Knicks,2006,Nuggets,107.0,0.447,0.8,0.3329999999999999,24.0,37.0,Knicks,109.0,0.5,0.741,0.529,23.0,46.0,0
2006-11-08,20600066,Final,Trail Blazers,Lakers,2006,Trail Blazers,101.0,0.515,0.818,0.286,13.0,36.0,Lakers,90.0,0.471,0.7829999999999999,0.286,14.0,28.0,1
2006-11-08,20600067,Final,Clippers,Mavericks,2006,Clippers,103.0,0.482,0.75,0.25,20.0,48.0,Mavericks,85.0,0.39,0.75,0.261,15.0,38.0,1
2006-11-08,20600068,Final,Kings,Pistons,2006,Kings,99.0,0.43,0.8440000000000001,0.267,19.0,50.0,Pistons,86.0,0.3939999999999999,0.7859999999999999,0.348,16.0,35.0,1
2006-11-07,20600053,Final,Pacers,76ers,2006,Pacers,97.0,0.451,0.8,0.389,25.0,52.0,76ers,86.0,0.446,0.647,0.143,16.0,32.0,1
2006-11-07,20600052,Final,Cavaliers,Hawks,2006,Cavaliers,95.0,0.363,0.622,0.3,18.0,47.0,Hawks,104.0,0.519,0.5770000000000001,0.75,25.0,39.0,0
2006-11-07,20600054,Final,Heat,Thunder,2006,Heat,90.0,0.397,0.7190000000000001,0.263,16.0,39.0,Thunder,87.0,0.429,0.826,0.444,20.0,39.0,1
2006-11-07,20600055,Final,Grizzlies,Rockets,2006,Grizzlies,80.0,0.4,0.8240000000000001,0.3,17.0,33.0,Rockets,86.0,0.424,0.9,0.1669999999999999,17.0,45.0,0
2006-11-07,20600056,Final,Pelicans,Warriors,2006,Pelicans,97.0,0.4270000000000001,0.833,0.4,19.0,52.0,Warriors,93.0,0.4629999999999999,0.8,0.28,20.0,34.0,1
2006-11-07,20600057,Final,Lakers,Timberwolves,2006,Lakers,95.0,0.461,0.741,0.25,22.0,44.0,Timberwolves,88.0,0.42,0.857,0.1669999999999999,21.0,31.0,1
2006-11-06,20600051,Final,Clippers,Trail Blazers,2006,Clippers,102.0,0.451,0.743,0.222,25.0,45.0,Trail Blazers,89.0,0.444,0.657,0.154,12.0,38.0,1
2006-11-06,20600046,Final,Knicks,Spurs,2006,Knicks,93.0,0.444,0.684,0.273,12.0,41.0,Spurs,105.0,0.48,0.833,0.565,25.0,39.0,0
2006-11-06,20600048,Final,Mavericks,Warriors,2006,Mavericks,104.0,0.4579999999999999,0.773,0.3670000000000001,23.0,39.0,Warriors,107.0,0.493,0.8059999999999999,0.435,19.0,39.0,0
2006-11-06,20600047,Final,Bulls,Bucks,2006,Bulls,110.0,0.541,0.722,0.3329999999999999,33.0,44.0,Bucks,85.0,0.41,0.944,0.182,18.0,33.0,1
2006-11-06,20600050,Final,Kings,Timberwolves,2006,Kings,93.0,0.4529999999999999,0.792,0.316,17.0,40.0,Timberwolves,81.0,0.413,0.7859999999999999,0.222,17.0,41.0,1
2006-11-06,20600049,Final,Jazz,Pistons,2006,Jazz,103.0,0.482,0.75,0.5,28.0,41.0,Pistons,101.0,0.416,0.78,0.3329999999999999,13.0,43.0,1
2006-11-06,20600045,Final,Magic,Wizards,2006,Magic,106.0,0.506,0.708,0.5,20.0,37.0,Wizards,103.0,0.456,0.735,0.375,15.0,38.0,1
2006-11-05,20600040,Final,Raptors,Spurs,2006,Raptors,94.0,0.421,0.833,0.385,11.0,39.0,Spurs,103.0,0.5,0.72,0.368,21.0,41.0,0
2006-11-05,20600041,Final,76ers,Heat,2006,76ers,107.0,0.456,0.743,0.5,26.0,43.0,Heat,98.0,0.5,0.615,0.476,25.0,40.0,1
2006-11-05,20600042,Final,Hawks,Magic,2006,Hawks,95.0,0.425,0.857,0.429,16.0,39.0,Magic,82.0,0.419,0.621,0.182,8.0,42.0,1
2006-11-05,20600043,Final,Pelicans,Rockets,2006,Pelicans,96.0,0.471,0.6,0.563,20.0,35.0,Rockets,90.0,0.405,0.654,0.3329999999999999,19.0,51.0,1
2006-11-05,20600044,Final,Thunder,Lakers,2006,Thunder,117.0,0.519,0.885,0.6,24.0,35.0,Lakers,101.0,0.493,0.7929999999999999,0.32,24.0,37.0,1
2006-11-04,20600031,Final,Wizards,Celtics,2006,Wizards,124.0,0.524,0.738,0.389,22.0,28.0,Celtics,117.0,0.529,0.8420000000000001,0.478,21.0,43.0,1
2006-11-04,20600032,Final,Hornets,Cavaliers,2006,Hornets,92.0,0.4429999999999999,0.767,0.5379999999999999,21.0,34.0,Cavaliers,88.0,0.38,0.69,0.217,14.0,46.0,1
2006-11-04,20600033,Final,Knicks,Pacers,2006,Knicks,95.0,0.43,0.767,0.235,14.0,39.0,Pacers,109.0,0.523,0.818,0.421,23.0,38.0,0
2006-11-04,20600034,Final,Pistons,Grizzlies,2006,Pistons,95.0,0.507,0.818,0.231,26.0,40.0,Grizzlies,86.0,0.3779999999999999,0.735,0.385,17.0,36.0,1
2006-11-04,20600035,Final,Bucks,Kings,2006,Bucks,104.0,0.528,0.826,0.529,29.0,42.0,Kings,91.0,0.4,0.7040000000000001,0.2,22.0,39.0,1
2006-11-04,20600036,Final,Rockets,Mavericks,2006,Rockets,107.0,0.536,0.833,0.5,26.0,35.0,Mavericks,76.0,0.414,0.737,0.3329999999999999,13.0,34.0,1
2006-11-04,20600037,Final,Jazz,Warriors,2006,Jazz,106.0,0.512,0.75,0.455,24.0,51.0,Warriors,82.0,0.384,0.5710000000000001,0.375,16.0,34.0,1
2006-11-04,20600038,Final,Trail Blazers,Timberwolves,2006,Trail Blazers,88.0,0.4270000000000001,0.667,0.429,21.0,42.0,Timberwolves,86.0,0.479,0.923,0.3329999999999999,23.0,41.0,1
2006-11-04,20600039,Final,Clippers,Suns,2006,Clippers,114.0,0.471,0.6890000000000001,0.083,21.0,54.0,Suns,108.0,0.44,0.81,0.407,26.0,41.0,1
2006-11-03,20600018,Final,Raptors,Bucks,2006,Raptors,109.0,0.534,0.6,0.429,27.0,44.0,Bucks,92.0,0.442,0.7859999999999999,0.25,22.0,38.0,1
2006-11-03,20600019,Final,Magic,76ers,2006,Magic,103.0,0.534,0.6970000000000001,0.222,18.0,44.0,76ers,105.0,0.561,0.6970000000000001,0.727,23.0,22.0,0
2006-11-03,20600020,Final,Pacers,Pelicans,2006,Pacers,91.0,0.4,0.833,0.2689999999999999,21.0,34.0,Pelicans,100.0,0.44,0.852,0.214,16.0,53.0,0
2006-11-03,20600021,Final,Celtics,Pistons,2006,Celtics,88.0,0.4529999999999999,0.75,0.417,23.0,44.0,Pistons,101.0,0.42,0.767,0.308,26.0,48.0,0
2006-11-03,20600022,Final,Hawks,Knicks,2006,Hawks,102.0,0.476,0.645,0.286,17.0,38.0,Knicks,92.0,0.4579999999999999,0.735,0.111,18.0,40.0,1
2006-11-03,20600023,Final,Heat,Nets,2006,Heat,91.0,0.461,0.696,0.313,17.0,46.0,Nets,85.0,0.39,0.8640000000000001,0.3,12.0,40.0,1
2006-11-03,20600024,Final,Grizzlies,Hornets,2006,Grizzlies,96.0,0.356,0.857,0.455,20.0,48.0,Hornets,83.0,0.471,0.552,0.231,22.0,37.0,1
2006-11-03,20600025,Final,Spurs,Cavaliers,2006,Spurs,81.0,0.42,0.529,0.3329999999999999,16.0,40.0,Cavaliers,88.0,0.446,0.6,0.444,16.0,49.0,0
2006-11-03,20600026,Final,Bulls,Kings,2006,Bulls,88.0,0.41,0.759,0.222,18.0,43.0,Kings,89.0,0.37,0.8109999999999999,0.3329999999999999,17.0,43.0,0
2006-11-03,20600027,Final,Nuggets,Timberwolves,2006,Nuggets,109.0,0.506,0.7040000000000001,0.3329999999999999,23.0,36.0,Timberwolves,112.0,0.519,0.758,0.273,22.0,41.0,0
2006-11-03,20600028,Final,Suns,Jazz,2006,Suns,104.0,0.41,0.8859999999999999,0.29,23.0,32.0,Jazz,108.0,0.469,0.8240000000000001,0.444,21.0,48.0,0
2006-11-03,20600029,Final,Lakers,Thunder,2006,Lakers,118.0,0.5539999999999999,0.7709999999999999,0.563,22.0,43.0,Thunder,112.0,0.449,0.813,0.355,23.0,40.0,1
2006-11-03,20600030,Final,Warriors,Trail Blazers,2006,Warriors,102.0,0.494,0.677,0.455,21.0,39.0,Trail Blazers,89.0,0.4320000000000001,0.8420000000000001,0.36,22.0,40.0,1
2006-11-02,20600017,Final,Clippers,Nuggets,2006,Clippers,96.0,0.4270000000000001,0.731,0.368,20.0,38.0,Nuggets,95.0,0.386,0.767,0.174,24.0,56.0,1
2006-11-02,20600016,Final,Mavericks,Spurs,2006,Mavericks,91.0,0.4320000000000001,0.625,0.313,15.0,39.0,Spurs,97.0,0.493,0.6759999999999999,0.364,20.0,39.0,0
2006-11-01,20600004,Final,Hornets,Pacers,2006,Hornets,99.0,0.474,0.6559999999999999,0.4,23.0,46.0,Pacers,106.0,0.407,0.732,0.375,26.0,50.0,0
2006-11-01,20600005,Final,Magic,Bulls,2006,Magic,109.0,0.593,0.7859999999999999,0.75,21.0,36.0,Bulls,94.0,0.451,0.583,0.3,21.0,27.0,1
2006-11-01,20600003,Final,76ers,Hawks,2006,76ers,88.0,0.419,0.92,0.3329999999999999,19.0,47.0,Hawks,75.0,0.3329999999999999,0.8640000000000001,0.235,11.0,42.0,1
2006-11-01,20600011,Final,Timberwolves,Kings,2006,Timberwolves,92.0,0.486,0.9,0.444,19.0,38.0,Kings,83.0,0.348,0.72,0.2,13.0,51.0,1
2006-11-01,20600014,Final,Suns,Clippers,2006,Suns,112.0,0.532,0.867,0.267,21.0,39.0,Clippers,104.0,0.4270000000000001,0.828,0.4,12.0,44.0,1
2006-11-01,20600008,Final,Pistons,Bucks,2006,Pistons,97.0,0.431,0.794,0.381,19.0,48.0,Bucks,105.0,0.462,0.68,0.143,26.0,38.0,0
2006-11-01,20600009,Final,Cavaliers,Wizards,2006,Cavaliers,97.0,0.474,0.5,0.421,24.0,50.0,Wizards,94.0,0.4679999999999999,0.69,0.154,22.0,33.0,1
2006-11-01,20600006,Final,Celtics,Pelicans,2006,Celtics,87.0,0.4,0.615,0.188,18.0,52.0,Pelicans,91.0,0.429,0.545,0.091,17.0,46.0,0
2006-11-01,20600015,Final,Warriors,Lakers,2006,Warriors,98.0,0.415,0.643,0.158,18.0,46.0,Lakers,110.0,0.4529999999999999,0.659,0.294,29.0,55.0,0
2006-11-01,20600010,Final,Grizzlies,Knicks,2006,Grizzlies,117.0,0.4,0.6,0.286,14.0,58.0,Knicks,118.0,0.421,0.778,0.455,22.0,56.0,0
2006-11-01,20600012,Final,Jazz,Rockets,2006,Jazz,107.0,0.527,0.8390000000000001,0.3,19.0,47.0,Rockets,97.0,0.4320000000000001,0.639,0.455,19.0,36.0,1
2006-11-01,20600013,Final,Thunder,Trail Blazers,2006,Thunder,106.0,0.456,0.9,0.316,23.0,34.0,Trail Blazers,110.0,0.5479999999999999,0.8,0.2,13.0,40.0,0
2006-11-01,20600007,Final,Nets,Raptors,2006,Nets,102.0,0.513,0.792,0.1669999999999999,28.0,52.0,Raptors,92.0,0.3939999999999999,0.7,0.2,21.0,38.0,1
2006-10-31,20600001,Final,Heat,Bulls,2006,Heat,66.0,0.385,0.591,0.176,13.0,29.0,Bulls,108.0,0.494,0.7190000000000001,0.5379999999999999,22.0,49.0,0
2006-10-31,20600002,Final,Lakers,Suns,2006,Lakers,114.0,0.5539999999999999,0.667,0.5,30.0,43.0,Suns,106.0,0.519,0.765,0.433,29.0,29.0,1
2006-10-27,10600118,Final,Nets,Knicks,2006,Nets,138.0,0.511,0.818,0.476,34.0,43.0,Knicks,121.0,0.506,0.838,0.1669999999999999,28.0,38.0,1
2006-10-27,10600116,Final,Bucks,Timberwolves,2006,Bucks,76.0,0.31,0.318,0.291,18.0,30.0,Timberwolves,101.0,0.308,0.452,0.3329999999999999,21.0,44.0,0
2006-10-27,10600122,Final,Hawks,Hornets,2006,Hawks,105.0,0.478,0.7829999999999999,0.231,19.0,38.0,Hornets,94.0,0.416,0.765,0.4,17.0,43.0,1
2006-10-27,10600119,Final,Bulls,Raptors,2006,Bulls,108.0,0.494,0.667,0.267,22.0,47.0,Raptors,97.0,0.408,0.765,0.3329999999999999,22.0,36.0,1
2006-10-27,10600120,Final,Spurs,Mavericks,2006,Spurs,100.0,0.562,0.7140000000000001,0.5710000000000001,25.0,38.0,Mavericks,79.0,0.382,0.68,0.364,13.0,37.0,1
2006-10-27,10600117,Final,Kings,Trail Blazers,2006,Kings,84.0,0.375,0.816,0.263,12.0,35.0,Trail Blazers,78.0,0.4029999999999999,0.833,0.211,17.0,40.0,1
2006-10-27,10600121,Final,Clippers,Nuggets,2006,Clippers,86.0,0.297,0.8059999999999999,0.231,18.0,47.0,Nuggets,112.0,0.473,0.8059999999999999,0.433,24.0,49.0,0
2006-10-26,10600112,Final,Bucks,Hornets,2006,Bucks,124.0,0.45,0.75,0.37,27.0,50.0,Hornets,126.0,0.456,0.6890000000000001,0.125,33.0,56.0,0
2006-10-26,10600111,Final,Magic,Rockets,2006,Magic,94.0,0.4529999999999999,0.789,0.077,15.0,42.0,Rockets,90.0,0.384,0.75,0.3939999999999999,15.0,44.0,1
2006-10-26,10600113,Final,Jazz,Pacers,2006,Jazz,122.0,0.452,0.778,0.5,22.0,46.0,Pacers,96.0,0.509,0.7,0.385,18.0,33.0,1
2006-10-26,10600114,Final,Lakers,Nuggets,2006,Lakers,108.0,0.32,0.375,0.25,30.0,31.0,Nuggets,126.0,0.377,0.402,0.321,24.0,51.0,0
2006-10-26,10600115,Final,Thunder,Warriors,2006,Thunder,111.0,0.419,0.8079999999999999,0.125,32.0,52.0,Warriors,107.0,0.532,0.7240000000000001,0.182,20.0,44.0,1
2006-10-25,10600103,Final,76ers,Nets,2006,76ers,110.0,0.506,0.833,0.5329999999999999,31.0,37.0,Nets,88.0,0.4379999999999999,0.727,0.5329999999999999,22.0,38.0,1
2006-10-25,10600108,Final,Pistons,Grizzlies,2006,Pistons,82.0,0.405,0.556,0.308,25.0,23.0,Grizzlies,92.0,0.5,0.903,0.0,15.0,47.0,0
2006-10-25,10600106,Final,Celtics,Raptors,2006,Celtics,102.0,0.487,0.759,0.5,20.0,44.0,Raptors,106.0,0.395,0.8,0.455,24.0,38.0,0
2006-10-25,10600107,Final,Cavaliers,Mavericks,2006,Cavaliers,81.0,0.471,0.722,0.267,17.0,38.0,Mavericks,83.0,0.4029999999999999,0.742,0.2,14.0,35.0,0
